"","dia_mes_ano","hora_minuto","irr_inv","massaPM1","numPM1","massaPM2","numPM2","tamanho_medio","temp","vento_vel","vento_dir","P_DC","I_DC","V_DC","m","dia","TIME"
"1456",20191031,"074900",558.4,3.11,25.66,0.1,0.07,0.44,34.44,14.76,47,4973.85,9.26,537.23,0.21762,20,17
"1457",20191031,"075900",600.9,2.79,23.05,0.1,0.06,0.44,34.95,13.96,38,5277.38,9.93,531.59,0.21772,20,18
"1458",20191031,"080900",641.7,2.68,22.14,0.09,0.06,0.43,34.73,16.76,0,5626.7,10.6,530.63,0.21784,20,19
"1459",20191031,"081900",681.1,2.68,22.14,0.09,0.06,0.42,35.42,14.1,22.5,5928.45,11.27,525.97,0.21794,20,20
"1460",20191031,"082900",717.7,2.55,21.04,0.09,0.06,0.42,35.5,14.9,9,6188.49,11.84,522.51,0.21805,20,21
"1461",20191031,"083900",753.9,2.46,20.31,0.08,0.06,0.41,35.69,17.56,13.5,6469.95,12.47,519,0.21818,20,22
"1462",20191031,"084900",784.7,2.47,20.39,0.08,0.06,0.42,35.85,18.49,18,6725.64,13,517.4,0.21831,20,23
"1463",20191031,"085900",815.4,2.72,22.44,0.09,0.06,0.42,35.33,17.69,18,6996.53,13.51,517.99,0.21845,20,24
"1464",20191031,"090900",847.6,2.63,21.7,0.09,0.06,0.42,35.7,19.68,42.5,7168.16,13.98,512.89,0.2186,20,25
"1465",20191031,"091900",878,2.67,21.99,0.09,0.06,0.42,35.99,15.3,22.5,7372.77,14.53,507.6,0.21871,20,26
"1466",20191031,"092900",902.6,2.65,21.82,0.09,0.06,0.41,36.19,14.76,9,7572.1,14.93,507.31,0.21882,20,27
"1467",20191031,"093900",931.5,2.87,23.68,0.1,0.07,0.41,36.32,15.56,38,7726.54,15.24,507.03,0.21893,20,28
"1468",20191031,"094900",953,2.84,23.46,0.1,0.06,0.42,36.61,17.96,4.5,7865.96,15.7,501.2,0.21907,20,29
"1469",20191031,"095900",969.8,3.01,24.86,0.1,0.07,0.43,36.67,15.43,27,7984.29,15.99,499.22,0.21919,20,30
"1470",20191031,"100900",993.1,2.93,24.16,0.1,0.07,0.43,36.86,18.09,36,8163.25,16.28,501.32,0.21933,20,31
"1471",20191031,"101900",1009.8,2.76,22.77,0.09,0.06,0.41,37.22,11.44,31.5,8215.77,16.61,494.66,0.2194,20,32
"1472",20191031,"102900",1009.8,2.88,23.82,0.1,0.06,0.43,37.23,15.56,22.5,8163.52,16.6,491.74,0.21952,20,33
"1473",20191031,"103900",1038.7,3,24.73,0.1,0.07,0.44,37.36,15.43,60.5,8231.69,16.59,496.47,0.21964,20,34
"1474",20191031,"104900",1050.8,2.74,22.65,0.09,0.06,0.41,37.34,10.91,40.5,8378.96,16.75,500.52,0.21971,20,35
"1475",20191031,"105900",1120.2,2.7,22.25,0.09,0.06,0.42,38.16,11.57,49.5,8413.54,16.02,525.29,0.21978,20,36
"1476",20191031,"110900",1152.3,2.6,21.42,0.09,0.06,0.42,38.46,7.85,92,8441.37,16.12,523.8,0.21982,20,37
"1477",20191031,"111900",1168.5,2.51,20.75,0.09,0.06,0.42,38.41,9.31,157,8437.91,16.38,515.22,0.21987,20,38
"1478",20191031,"112900",680,2.64,21.81,0.09,0.06,0.42,37.13,10.37,27,5056.41,9.8,508.45,0.21993,20,39
"1479",20191031,"113900",1197.2,2.54,20.95,0.08,0.06,0.4,37.9,6.65,103.5,8374.76,15.24,549.68,0.21996,20,40
"1480",20191031,"114900",1142.3,2.5,20.66,0.08,0.06,0.41,37.42,15.96,4.5,8173.48,15.66,522.33,0.22007,20,41
"1481",20191031,"115900",1143.6,2.59,21.4,0.09,0.06,0.4,37.88,13.17,18,8345.72,16.13,517.59,0.22016,20,42
"1482",20191031,"120900",1117.3,2.63,21.69,0.09,0.06,0.4,38.1,11.7,15.75,8399.65,16.34,514.19,0.22023,20,43
"1483",20191031,"121900",1104.6,2.48,20.48,0.08,0.06,0.41,38.15,11.57,78.5,8336.67,16.32,511.03,0.2203,20,44
"1484",20191031,"122900",997.3,2.49,20.54,0.08,0.06,0.41,37.61,13.57,60.5,7465.27,14.53,510.39,0.22039,20,45
"1485",20191031,"123900",256.6,2.64,21.79,0.09,0.06,0.41,36.31,13.3,0,2085.99,4.12,508.32,0.22049,20,46
"1486",20191031,"124900",969,2.65,21.89,0.09,0.06,0.43,37.48,10.11,36,7488.22,13.43,555.38,0.22055,20,47
"1487",20191031,"125900",1096.5,2.3,18.97,0.07,0.05,0.42,38.78,10.11,63,8417.02,16.32,515.96,0.2206,20,48
"1488",20191031,"130900",1055.7,2.47,20.36,0.08,0.06,0.41,38.49,13.17,72,8274.41,16.49,501.98,0.22069,20,49
"1489",20191031,"131900",676.8,2.4,19.8,0.08,0.05,0.4,37.62,15.43,31.5,5597.91,11.09,505.91,0.22079,20,50
"1490",20191031,"132900",1006.4,2.44,20.14,0.08,0.05,0.42,38.76,10.11,40.5,8177.59,16.2,505.24,0.22085,20,51
"1491",20191031,"133900",480.3,2.2,18.12,0.07,0.05,0.43,38.66,10.51,40.5,3791.92,7.76,490.38,0.2209,20,52
"1492",20191031,"134900",318.8,2.27,18.74,0.08,0.05,0.43,37.59,4.39,108,2672.33,5.06,516.54,0.2209,20,53
"1493",20191031,"135900",867,2.17,17.85,0.07,0.05,0.42,38.94,7.58,99,7161.97,13.82,517.71,0.22093,20,54
"1494",20191031,"140900",598.7,2.44,20.16,0.08,0.06,0.4,37.52,12.63,54,5038.11,9.73,516.03,0.22101,20,55
"1495",20191031,"141900",720.6,2.38,19.65,0.08,0.05,0.42,37.59,12.9,40.5,6012.46,11.72,513.14,0.22109,20,56
"1496",20191031,"142900",753.8,2.26,18.65,0.08,0.05,0.41,38.52,10.64,108,6245.73,12.24,510.3,0.22115,20,57
"1497",20191031,"143900",569,2.29,18.93,0.08,0.05,0.42,38.11,8.64,67.5,4693.98,9.13,514.89,0.22119,20,58
"1498",20191031,"144900",479.7,2.04,16.8,0.07,0.05,0.42,38.58,6.25,126,3967.18,7.66,517.53,0.2212,20,59
"1499",20191031,"145900",375.1,2.1,17.35,0.07,0.05,0.42,38.58,4.12,148.5,3105.37,6.04,514.3,0.2212,20,60
"1500",20191031,"150900",379.5,2.21,18.27,0.07,0.05,0.42,38.32,6.52,126,3176.1,6.1,520.95,0.22122,20,61
"1501",20191031,"151900",317.8,2.35,19.36,0.08,0.05,0.42,38.01,6.78,162,2662.97,5.08,524.86,0.22124,20,62
"1502",20191031,"152900",222,2.46,20.26,0.08,0.06,0.42,37.57,4.26,130.5,1869.25,3.62,517.15,0.22124,20,63
"1503",20191031,"153900",148.3,2.44,20.12,0.08,0.06,0.43,36.79,5.59,121.5,1274.73,2.48,514.72,0.22125,20,64
"1504",20191031,"154900",99.4,2.94,24.23,0.1,0.07,0.44,36.41,4.92,130.5,859.12,1.67,513.68,0.22127,20,65
"1505",20191031,"155900",93,3,24.77,0.1,0.07,0.43,36.21,7.98,202.5,802.39,1.55,517.06,0.22131,20,66
"1506",20191031,"160900",76.9,2.91,24,0.1,0.07,0.44,34.65,6.25,216,662.25,1.3,510.94,0.22134,20,67
"1507",20191031,"161900",53.7,3.3,27.19,0.11,0.07,0.46,33.88,10.24,225,466.74,0.91,512.36,0.22141,20,68
"1508",20191031,"162900",35.1,3.03,25,0.1,0.07,0.45,32.91,17.82,225,303.36,0.6,503.88,0.22155,20,69
"1509",20191031,"163900",38.4,3.21,26.52,0.11,0.07,0.45,31.97,13.43,220.5,330.54,0.66,502.91,0.22165,20,70
"1510",20191031,"164900",43.5,3.24,26.7,0.11,0.07,0.48,30.54,11.57,207,372.33,0.73,510.6,0.22174,20,71
"1511",20191031,"165900",44.3,3.37,27.8,0.11,0.08,0.48,29.62,16.49,220.5,377.94,0.74,507.31,0.22187,20,72
"1512",20191031,"170900",41.6,5.43,44.8,0.18,0.12,0.46,28.99,14.36,198,349.85,0.68,513.7,0.22201,20,73
"1513",20191031,"171900",37.3,4.7,38.78,0.16,0.11,0.46,28.41,13.96,193.5,310.15,0.61,506.36,0.22215,20,74
"1514",20191031,"172900",23.9,4.93,40.66,0.16,0.11,0.47,27.96,11.84,202.5,194.91,0.39,494.39,0.22226,20,75
"1515",20191031,"173900",12,5.69,46.98,0.19,0.13,0.46,27.65,11.7,202.5,96.38,0.2,478.38,0.22238,20,76
"1516",20191031,"174900",1.5,6.94,57.25,0.23,0.16,0.47,27.53,12.63,202.5,18.97,0.04,435.21,0.22254,20,77
"1517",20191101,"045900",5,7.22,59.59,0.24,0.16,0.45,19.15,0,135,35.52,0.08,443.95,0.22856,21,1
"1518",20191101,"050900",10.4,7.49,61.78,0.25,0.17,0.45,19.76,0.27,135,73.51,0.15,494.42,0.22861,21,2
"1519",20191101,"051900",18.6,7.78,64.17,0.26,0.18,0.46,20.37,0.53,135,149.48,0.29,514.3,0.22866,21,3
"1520",20191101,"052900",27.2,7.71,63.56,0.26,0.17,0.46,22.31,0,135,217.3,0.41,531.22,0.22871,21,4
"1521",20191101,"053900",34.9,7.86,64.89,0.26,0.18,0.45,22.91,0,135,283.82,0.52,541.35,0.22876,21,5
"1522",20191101,"054900",48.7,7.69,63.43,0.26,0.17,0.45,25.61,0,139.5,398.6,0.72,553.68,0.22881,21,6
"1523",20191101,"055900",67.5,6.67,55.06,0.22,0.15,0.46,25.47,0,135,580.18,1.04,559.2,0.22884,21,7
"1524",20191101,"060900",116,6.07,50.06,0.2,0.14,0.46,27.63,0,148.5,997.19,1.77,562.06,0.22886,21,8
"1525",20191101,"061900",156.9,7.62,62.85,0.26,0.17,0.45,28.93,2.13,130.5,1370.05,2.45,558.52,0.22892,21,9
"1526",20191101,"062900",197.5,8.54,70.49,0.29,0.19,0.46,28.48,2.93,108,1739.59,3.09,562.03,0.22901,21,10
"1527",20191101,"063900",241.6,6.96,57.44,0.23,0.16,0.46,28.77,2.53,139.5,2148.43,3.79,566.72,0.22907,21,11
"1528",20191101,"064900",284.5,5.78,47.68,0.19,0.13,0.46,28.26,5.32,126,2576.6,4.54,567.59,0.22914,21,12
"1529",20191101,"065900",328.8,4.86,40.06,0.16,0.11,0.46,28.74,3.86,148.5,3009.82,5.34,564.19,0.22917,21,13
"1530",20191101,"070900",372.3,7.92,65.35,0.26,0.18,0.47,28.94,7.58,121.5,3421.97,6.05,565.49,0.22929,21,14
"1531",20191101,"071900",413.9,9.62,79.34,0.32,0.22,0.47,29.53,4.39,139.5,3790.23,6.76,560.73,0.22942,21,15
"1532",20191101,"072900",459.7,6.82,56.29,0.23,0.15,0.46,30.13,4.52,171,4189.32,7.53,556.81,0.22949,21,16
"1533",20191101,"073900",507.8,4.31,35.58,0.14,0.1,0.44,29.94,9.58,94.5,4591.54,8.27,555.29,0.22957,21,17
"1534",20191101,"074900",552.3,4.42,36.48,0.15,0.1,0.44,30.5,5.59,139.5,4970.76,9.04,550.1,0.22962,21,18
"1535",20191101,"075900",593.5,4.33,35.75,0.14,0.1,0.45,31.51,4.66,117,5334.51,9.75,546.87,0.22965,21,19
"1536",20191101,"080900",627,4.31,35.56,0.14,0.1,0.44,30.16,13.3,36,5577.01,10.32,540.3,0.22977,21,20
"1537",20191101,"081900",646.4,4.55,37.55,0.15,0.1,0.45,30.32,11.57,54,5732.29,10.62,539.54,0.22988,21,21
"1538",20191101,"082900",693.8,4.57,37.7,0.15,0.1,0.44,30.66,11.57,63,6144.67,11.44,537.29,0.22998,21,22
"1539",20191101,"083900",736.2,4.75,39.21,0.16,0.11,0.44,30.84,13.03,112.5,6484.99,12.09,536.31,0.23011,21,23
"1540",20191101,"084900",760,4.88,40.21,0.16,0.11,0.44,32.09,6.65,103.5,6642.34,12.49,531.96,0.23017,21,24
"1541",20191101,"085900",801.7,4.61,38.01,0.15,0.1,0.44,31.98,12.5,49.5,6918.93,13.16,525.79,0.23028,21,25
"1542",20191101,"090900",833.5,4.61,38.01,0.15,0.1,0.44,31.8,13.43,45,7164.4,13.71,522.68,0.23041,21,26
"1543",20191101,"091900",861.6,4.66,38.46,0.16,0.11,0.44,32.61,10.24,31.5,7329.44,14.12,519.34,0.2305,21,27
"1544",20191101,"092900",899.8,4.44,36.62,0.15,0.1,0.44,33.24,10.91,99,7590.21,14.81,512.41,0.2306,21,28
"1545",20191101,"093900",924.7,4.17,34.4,0.14,0.1,0.44,33.06,9.98,103.5,7789.84,15.21,512.19,0.23068,21,29
"1546",20191101,"094900",949.8,4.28,35.33,0.14,0.1,0.44,33.24,11.17,49.5,7954.39,15.59,510.38,0.23078,21,30
"1547",20191101,"095900",971.4,4.31,35.56,0.14,0.1,0.43,33.59,11.97,65,8022.96,15.92,503.89,0.23088,21,31
"1548",20191101,"100900",999.8,4.72,38.93,0.16,0.11,0.44,33.26,17.02,31.5,8286.34,16.55,500.82,0.23105,21,32
"1549",20191101,"101900",976.7,5.5,45.34,0.18,0.12,0.43,33.39,15.96,40.5,8098.47,16.07,504.15,0.23121,21,33
"1550",20191101,"102900",929.2,5.55,45.77,0.18,0.13,0.42,33.49,12.37,27,7677.47,15.1,508.63,0.23134,21,34
"1551",20191101,"103900",995.2,4.63,38.2,0.15,0.11,0.41,33.95,13.83,40.5,8231.83,16.24,507.06,0.23147,21,35
"1552",20191101,"104900",972.1,3.95,32.62,0.13,0.09,0.43,34.5,13.3,54,8039.62,15.67,513.01,0.23158,21,36
"1553",20191101,"105900",1054,3.85,31.77,0.13,0.09,0.42,34.12,14.9,22.5,8396.7,15.93,527.3,0.2317,21,37
"1554",20191101,"110900",1069.3,3.56,29.35,0.12,0.08,0.43,34.52,18.75,45,8435.72,15.76,535.52,0.23186,21,38
"1555",20191101,"111900",1088.3,3.46,28.55,0.11,0.08,0.43,34.24,18.49,67.5,8406.84,15.62,538.45,0.23201,21,39
"1556",20191101,"112900",990.9,3.34,27.54,0.11,0.08,0.44,34.27,15.16,9,7876.08,15.12,519.42,0.23213,21,40
"1557",20191101,"113900",1080.1,3.29,27.17,0.11,0.07,0.44,34.41,18.22,47,8387.66,15.91,527.13,0.23228,21,41
"1558",20191101,"114900",1080.3,3.11,25.66,0.1,0.07,0.43,34.78,16.76,27,8461.33,16.13,524.52,0.23241,21,42
"1559",20191101,"115900",1029.6,2.97,24.48,0.1,0.07,0.43,34.55,15.96,27,8253.65,16.23,508.69,0.23253,21,43
"1560",20191101,"120900",1069.2,2.67,22.07,0.09,0.06,0.42,35.14,19.15,20.25,8427.71,16.23,519.49,0.23268,21,44
"1561",20191101,"121900",1044.8,2.61,21.56,0.09,0.06,0.41,35.56,14.63,58.5,8328.21,16.22,513.7,0.23278,21,45
"1562",20191101,"122900",1078.6,2.61,21.5,0.09,0.06,0.42,35.3,14.5,27,8420.25,16.31,516.37,0.23288,21,46
"1563",20191101,"123900",1084.6,2.49,20.56,0.08,0.06,0.41,35.29,20.48,42.5,8421.06,16.18,520.43,0.23304,21,47
"1564",20191101,"124900",615.8,2.83,23.37,0.09,0.06,0.41,34.59,15.56,36,4953.99,9.24,521.3,0.23315,21,48
"1565",20191101,"125900",1018.7,2.62,21.59,0.09,0.06,0.41,35.37,13.3,103,8334.32,16.45,506.5,0.23324,21,49
"1566",20191101,"130900",1011.5,2.48,20.45,0.08,0.06,0.42,35.62,13.43,36,8188.64,16.42,498.86,0.23333,21,50
"1567",20191101,"131900",1007.3,2.43,20.08,0.08,0.06,0.43,35.91,10.64,27,8075.51,16.35,494.04,0.23339,21,51
"1568",20191101,"132900",555.1,2.55,21.06,0.08,0.06,0.43,35.36,11.7,31.5,4465.04,8.95,495.29,0.23347,21,52
"1569",20191101,"133900",679.8,2.49,20.56,0.08,0.06,0.41,35.49,11.64,78.5,5592.42,10.92,510.96,0.23354,21,53
"1570",20191101,"134900",773.7,2.49,20.51,0.08,0.06,0.42,36.22,7.45,99,6360.04,12.4,513.26,0.23357,21,54
"1571",20191101,"135900",547.7,2.59,21.41,0.09,0.06,0.43,36.01,9.04,78.5,4093.62,8.03,509.11,0.23362,21,55
"1572",20191101,"140900",768.3,2.54,20.95,0.08,0.06,0.42,36.31,8.51,36,6261.43,12.29,509.3,0.23366,21,56
"1573",20191101,"141900",489,2.62,21.63,0.09,0.06,0.43,34.88,13.17,80.5,4161.11,8.02,506.78,0.23375,21,57
"1574",20191101,"142900",741.7,2.8,23.07,0.09,0.06,0.42,35.88,8.25,67.5,6196.97,11.96,518.3,0.23379,21,58
"1575",20191101,"143900",706.6,2.48,20.5,0.08,0.06,0.42,36.04,9.58,36,5862.18,11.43,512.79,0.23384,21,59
"1576",20191101,"144900",668.4,2.54,20.93,0.08,0.06,0.42,36.24,8.91,67.5,5519.37,10.64,518.78,0.23389,21,60
"1577",20191101,"145900",637.5,2.53,20.84,0.08,0.06,0.42,36.79,5.05,126,5233.16,10.27,509.61,0.2339,21,61
"1578",20191101,"150900",559.8,2.38,19.62,0.08,0.05,0.41,37.12,3.72,121.5,4576.06,8.96,511.13,0.23389,21,62
"1579",20191101,"151900",536.4,2.32,19.12,0.07,0.05,0.42,37.77,2.79,112.5,4419.04,8.62,512.5,0.23388,21,63
"1580",20191101,"152900",510.7,2.31,19.07,0.08,0.05,0.42,36.61,9.04,87.5,4121.7,8.18,503.75,0.23392,21,64
"1581",20191101,"153900",469.1,2.46,20.34,0.08,0.06,0.41,35.97,9.44,45,3813.01,7.48,509.45,0.23397,21,65
"1582",20191101,"154900",424.7,2.44,20.1,0.08,0.06,0.43,35.9,7.78,24.75,3400.03,6.74,504.78,0.234,21,66
"1583",20191101,"155900",181.5,2.52,20.8,0.08,0.06,0.41,35.21,4.52,81,1460.67,2.95,489.5,0.23401,21,67
"1584",20191101,"160900",85.6,2.8,23.08,0.09,0.06,0.42,33.57,11.57,105,707.84,1.44,493.53,0.23408,21,68
"1585",20191101,"161900",70.4,3.02,24.94,0.1,0.07,0.44,31.26,13.17,101,599.81,1.15,520.79,0.23418,21,69
"1586",20191101,"162900",207.2,3.12,25.78,0.1,0.07,0.44,31.24,13.17,154.5,1328.39,2.78,480.42,0.23427,21,70
"1587",20191101,"163900",184.2,2.99,24.68,0.1,0.07,0.44,30.51,15.16,154.5,1067.51,2.26,473.72,0.23439,21,71
"1588",20191101,"164900",67.3,3.24,26.72,0.11,0.07,0.46,30.44,11.51,77.25,786.76,1.59,498.66,0.23447,21,72
"1589",20191101,"165900",92.3,2.54,20.96,0.08,0.06,0.46,30.07,14.1,89.5,457.56,0.97,473.35,0.23457,21,73
"1590",20191101,"170900",60.6,2.82,23.26,0.1,0.06,0.43,29.91,9.04,38,320.34,0.65,492.79,0.23462,21,74
"1591",20191101,"171900",27.3,3.06,25.23,0.1,0.07,0.44,29.38,8.38,67,221.96,0.46,482.9,0.23467,21,75
"1592",20191101,"172900",21,3.28,27.09,0.11,0.07,0.44,29.37,6.65,152.5,161.24,0.34,479.66,0.2347,21,76
"1593",20191101,"173900",14,2.97,24.48,0.1,0.07,0.46,29.79,7.18,65,104.16,0.24,438.74,0.23474,21,77
"1594",20191101,"174900",5,3.02,24.89,0.1,0.07,0.45,29.08,4.76,72.62,42.32,0.1,406.1,0.23476,21,78
"1595",20191102,"045900",7,3.18,26.2,0.11,0.07,0.45,22.3,6.38,54,36.39,0.08,454.9,0.23668,22,1
"1596",20191102,"050900",10.3,3.64,30.05,0.12,0.08,0.46,22.63,5.72,9,71.19,0.16,454.37,0.23672,22,2
"1597",20191102,"051900",19,3.59,29.61,0.12,0.08,0.45,23.17,0,0,136.51,0.3,463.51,0.2367,22,3
"1598",20191102,"052900",28.7,3.03,24.98,0.1,0.07,0.46,24.88,2.86,134,211.67,0.43,486.45,0.23669,22,4
"1599",20191102,"053900",41.8,3.15,25.99,0.11,0.07,0.46,26.38,0.66,54,322.12,0.62,515.82,0.23667,22,5
"1600",20191102,"054900",61.4,3.12,25.77,0.1,0.07,0.44,27.83,0.66,9,481.4,0.92,525.88,0.23665,22,6
"1601",20191102,"055900",88.3,3.12,25.73,0.1,0.07,0.43,29.28,0,58.5,698.33,1.32,530.12,0.23662,22,7
"1602",20191102,"060900",122,3.11,25.68,0.11,0.07,0.41,30.43,1.6,31.5,968.76,1.82,530.92,0.23661,22,8
"1603",20191102,"061900",159.6,3.3,27.23,0.11,0.08,0.43,30.84,2,58.5,1286.84,2.43,529.53,0.2366,22,9
"1604",20191102,"062900",198.7,3.2,26.41,0.11,0.07,0.43,30.59,3.06,36,1637.4,3.09,529.45,0.2366,22,10
"1605",20191102,"063900",240.4,3.31,27.32,0.11,0.07,0.44,30.25,6.92,40.5,2018.22,3.78,533.61,0.23664,22,11
"1606",20191102,"064900",287.5,3.56,29.34,0.12,0.08,0.42,30.51,7.32,42.5,2450.43,4.6,532.21,0.23669,22,12
"1607",20191102,"065900",330.1,3.5,28.88,0.12,0.08,0.44,31.99,5.19,71.5,2839.53,5.38,527.87,0.23672,22,13
"1608",20191102,"070900",372.8,3.84,31.71,0.13,0.09,0.42,32.67,5.72,83,3131.76,5.86,534.23,0.23676,22,14
"1609",20191102,"071900",418.2,4.96,40.95,0.16,0.11,0.43,33.48,5.59,27,3426.37,6.6,520.49,0.23681,22,15
"1610",20191102,"072900",464.5,3.98,32.79,0.13,0.09,0.43,33.3,6.78,0,3827.96,7.58,505.38,0.23686,22,16
"1611",20191102,"073900",509.6,3.71,30.57,0.12,0.08,0.42,32.61,10.77,0,4199.94,8.26,508.44,0.23694,22,17
"1612",20191102,"074900",549.1,3.52,29.02,0.12,0.08,0.44,33.05,9.98,9,4537.41,8.91,509.16,0.23702,22,18
"1613",20191102,"075900",589.1,3.4,28.01,0.11,0.08,0.43,33.98,8.78,0,4876.8,9.62,507.03,0.23708,22,19
"1614",20191102,"080900",623.7,3.44,28.35,0.12,0.08,0.43,33.94,9.71,47,5157.85,10.17,507.39,0.23715,22,20
"1615",20191102,"081900",669.4,3.81,31.43,0.13,0.09,0.43,34.73,8.25,121,5490.11,10.91,503.35,0.23721,22,21
"1616",20191102,"082900",700.9,3.38,27.86,0.11,0.08,0.43,34.64,9.31,65,5751.93,11.33,507.5,0.23727,22,22
"1617",20191102,"083900",737.8,3.39,27.99,0.11,0.08,0.43,35.13,10.37,121,6033.43,12.12,497.65,0.23735,22,23
"1618",20191102,"084900",779.6,3.41,28.12,0.11,0.08,0.44,34.9,9.71,31.5,6275.73,12.65,496.08,0.23741,22,24
"1619",20191102,"085900",802.6,3.35,27.64,0.11,0.08,0.42,35.51,9.84,49.5,6494.83,13.13,494.78,0.23748,22,25
"1620",20191102,"090900",839.4,3.28,27.09,0.11,0.07,0.41,35.99,9.71,112,6697.99,13.73,487.71,0.23755,22,26
"1621",20191102,"091900",854.6,3.32,27.42,0.11,0.08,0.41,35.73,8.25,103,6830.75,14,487.95,0.2376,22,27
"1622",20191102,"092900",888.6,3.28,27.07,0.11,0.07,0.42,36.75,9.18,105.5,7081.89,14.52,487.73,0.23766,22,28
"1623",20191102,"093900",921.5,3.38,27.89,0.11,0.08,0.42,37.06,6.38,76.5,7224.93,15.02,481.11,0.2377,22,29
"1624",20191102,"094900",942,3.29,27.14,0.11,0.07,0.42,37.31,6.92,146,7352.88,15.37,478.37,0.23774,22,30
"1625",20191102,"095900",962.5,3.38,27.89,0.11,0.08,0.4,36.25,9.98,103,7490.45,15.69,477.44,0.23781,22,31
"1626",20191102,"100900",1003.8,3.5,28.83,0.12,0.08,0.42,36.19,11.97,0,7757.12,16.33,475,0.2379,22,32
"1627",20191102,"101900",1051.5,3.51,28.94,0.12,0.08,0.43,36.03,15.69,36,8041.88,17,473.05,0.23803,22,33
"1628",20191102,"102900",672,3.69,30.45,0.12,0.08,0.42,34.45,14.63,18,5172.3,9.97,509.81,0.23815,22,34
"1629",20191102,"103900",855.2,3.49,28.79,0.11,0.08,0.41,35.77,8.91,78.5,6146.16,11.94,507.92,0.23821,22,35
"1630",20191102,"104900",889.3,3.53,29.09,0.12,0.08,0.43,35.92,9.44,112.5,6767.87,13.18,507.49,0.23828,22,36
"1631",20191102,"105900",1149.3,3.33,27.49,0.11,0.08,0.43,37.15,9.31,27,8418.33,17.02,494.6,0.23834,22,37
"1632",20191102,"110900",919.4,3.2,26.37,0.11,0.07,0.41,37.38,8.51,114.5,6538.77,12.84,504.06,0.23839,22,38
"1633",20191102,"111900",1168.4,3.19,26.34,0.11,0.07,0.42,36.93,10.77,92,8420.81,16.93,497.35,0.23847,22,39
"1634",20191102,"112900",1192.2,3.23,26.69,0.11,0.07,0.41,36.38,11.3,148,8431.91,16.92,498.26,0.23855,22,40
"1635",20191102,"113900",575.5,3.31,27.34,0.11,0.08,0.42,35.87,9.84,155,4038.22,8.25,479.29,0.23862,22,41
"1636",20191102,"114900",1143.8,3.33,27.49,0.11,0.08,0.43,36.46,9.84,157,7864.4,14.87,527.84,0.23869,22,42
"1637",20191102,"115900",1153.7,2.97,24.49,0.1,0.07,0.43,36.48,13.43,132,8245.43,16.59,496.76,0.23878,22,43
"1638",20191102,"120900",1115.1,2.85,23.55,0.1,0.06,0.43,36.42,14.23,65,8268.3,17,486.1,0.23888,22,44
"1639",20191102,"121900",1160.7,2.83,23.3,0.1,0.06,0.41,37.59,11.3,186.5,8432.97,17.06,494.23,0.23896,22,45
"1640",20191102,"122900",711.4,3,24.73,0.1,0.07,0.42,36.19,10.11,96.5,5055.15,10.33,480.47,0.23902,22,46
"1641",20191102,"123900",944,2.97,24.54,0.1,0.07,0.41,36.44,8.91,148,7283.36,14.37,507.37,0.23908,22,47
"1642",20191102,"124900",1069.4,3.03,25.03,0.1,0.07,0.43,36.32,15.69,100.5,8043.18,17.13,469.57,0.23919,22,48
"1643",20191102,"125900",1044,3.12,25.76,0.1,0.07,0.43,36.83,10.77,141.5,7783.45,16.62,468.38,0.23927,22,49
"1644",20191102,"130900",1063.4,3.02,24.92,0.1,0.07,0.41,36.68,10.51,78.5,7819.96,16.49,474.35,0.23934,22,50
"1645",20191102,"131900",1073.2,2.7,22.31,0.09,0.06,0.42,37.33,7.85,83,7780.25,16.63,468.58,0.23938,22,51
"1646",20191102,"132900",1109,2.88,23.79,0.1,0.07,0.43,37.04,14.63,121,7958.44,17.6,452.57,0.23948,22,52
"1647",20191102,"133900",993.9,2.86,23.63,0.1,0.06,0.43,37.16,9.58,150.5,7145.66,15.61,458.74,0.23954,22,53
"1648",20191102,"134900",363.1,2.7,22.25,0.09,0.06,0.42,36.04,4.26,135,2716.2,5.79,465.97,0.23955,22,54
"1649",20191102,"135900",133.9,3.17,26.12,0.1,0.07,0.44,31.94,9.98,144,1062.16,2.26,470.56,0.23961,22,55
"1650",20191102,"140900",206.9,3.5,28.85,0.12,0.08,0.44,29.81,10.77,153,1706.5,3.26,523.62,0.23969,22,56
"1651",20191102,"141900",289.4,4.35,35.92,0.15,0.1,0.44,31.03,8.91,162,2343.67,4.6,510.59,0.23977,22,57
"1652",20191102,"142900",215,7.03,57.98,0.23,0.16,0.45,31.17,6.38,130.5,1726.18,3.5,493.51,0.23986,22,58
"1653",20191102,"143900",125.1,5.08,41.95,0.17,0.12,0.45,31.03,3.06,175.5,994.4,2.05,485.38,0.2399,22,59
"1654",20191102,"144900",173.7,6.39,52.75,0.21,0.15,0.45,31.38,7.18,112.5,1371.63,2.65,514.1,0.23999,22,60
"1655",20191102,"145900",185.8,4.64,38.26,0.15,0.1,0.44,30.91,5.85,90,1468.78,2.92,503.97,0.24004,22,61
"1656",20191102,"150900",167,4.25,35.08,0.14,0.1,0.43,32.02,4.79,117,1334.32,2.71,492.52,0.24008,22,62
"1657",20191102,"151900",185.5,4.09,33.74,0.14,0.09,0.43,32.62,4.12,99,1477.49,3.01,491.17,0.24011,22,63
"1658",20191102,"152900",167.4,4.04,33.33,0.14,0.09,0.45,32.38,5.72,72,1317.47,2.69,489.32,0.24015,22,64
